"File name","process name","ressult process"
"1875_01_05_BCN_DB_M_33_002.jpg","(OCR)","[OK]"
"1875_01_05_BCN_DB_M_33_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_M_33_003.jpg","(OCR)","[OK]"
"1875_01_05_BCN_DB_M_33_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_M_33_004.jpg","(OCR)","[ERROR]"
"1875_01_05_BCN_DB_M_33_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_M_33_005.jpg","(OCR)","[OK]"
"1875_01_05_BCN_DB_M_33_006.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_M_33_006.jpg","(OCR)","[OK]"
"1875_01_05_BCN_DB_M_35_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_M_35_000.jpg","(OCR)","[OK]"
"1875_01_05_BCN_DB_M_35_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_M_35_001.jpg","(OCR)","[OK]"
"1875_01_05_BCN_DB_M_35_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_M_35_002.jpg","(OCR)","[OK]"
"1875_01_05_BCN_DB_T_06_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_T_06_000.jpg","(OCR)","[OK]"
"1875_01_05_BCN_DB_T_06_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_05_BCN_DB_T_06_001.jpg","(OCR)","[OK]"
"1875_01_06_BCN_DB_U_25_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_06_BCN_DB_U_25_000.jpg","(OCR)","[OK]"
"1875_01_06_BCN_DB_U_25_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_06_BCN_DB_U_25_001.jpg","(OCR)","[OK]"
"1875_01_06_BCN_DB_U_25_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_06_BCN_DB_U_25_002.jpg","(OCR)","[OK]"
"1875_01_06_BCN_DB_U_25_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_06_BCN_DB_U_25_003.jpg","(OCR)","[OK]"
"1875_01_07_BCN_DB_M_22_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_07_BCN_DB_M_22_000.jpg","(OCR)","[OK]"
"1875_01_07_BCN_DB_M_22_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_07_BCN_DB_M_22_001.jpg","(OCR)","[OK]"
"1875_01_07_BCN_DB_M_22_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_07_BCN_DB_M_22_002.jpg","(OCR)","[OK]"
"1875_01_07_BCN_DB_M_22_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_07_BCN_DB_M_22_003.jpg","(OCR)","[OK]"
"1875_01_07_BCN_DB_M_22_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_07_BCN_DB_M_22_004.jpg","(OCR)","[ERROR]"
"1875_01_07_BCN_DB_M_22_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_07_BCN_DB_M_22_005.jpg","(OCR)","[OK]"
"1875_01_08_BCN_DB_M_28_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_M_28_000.jpg","(OCR)","[OK]"
"1875_01_08_BCN_DB_M_28_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_M_28_001.jpg","(OCR)","[OK]"
"1875_01_08_BCN_DB_M_28_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_M_28_002.jpg","(OCR)","[OK]"
"1875_01_08_BCN_DB_M_28_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_M_28_003.jpg","(OCR)","[OK]"
"1875_01_08_BCN_DB_M_28_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_M_28_004.jpg","(OCR)","[ERROR]"
"1875_01_08_BCN_DB_M_28_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_M_28_005.jpg","(OCR)","[OK]"
"1875_01_08_BCN_DB_T_04_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_T_04_000.jpg","(OCR)","[OK]"
"1875_01_08_BCN_DB_T_04_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_T_04_001.jpg","(OCR)","[ERROR]"
"1875_01_08_BCN_DB_T_04_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_08_BCN_DB_T_04_002.jpg","(OCR)","[OK]"
"1875_01_09_BCN_DB_M_20_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_09_BCN_DB_M_20_000.jpg","(OCR)","[OK]"
"1875_01_09_BCN_DB_M_20_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_09_BCN_DB_M_20_001.jpg","(OCR)","[OK]"
"1875_01_09_BCN_DB_M_20_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_09_BCN_DB_M_20_002.jpg","(OCR)","[OK]"
"1875_01_09_BCN_DB_M_20_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_09_BCN_DB_M_20_003.jpg","(OCR)","[ERROR]"
"1875_01_09_BCN_DB_M_20_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_09_BCN_DB_M_20_004.jpg","(OCR)","[OK]"
"1875_01_09_BCN_DB_T_06_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_09_BCN_DB_T_06_000.jpg","(OCR)","[OK]"
"1875_01_09_BCN_DB_T_06_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_09_BCN_DB_T_06_001.jpg","(OCR)","[ERROR]"
"1875_01_09_BCN_DB_T_06_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_09_BCN_DB_T_06_002.jpg","(OCR)","[OK]"
"1875_01_11_BCN_DB_U_20_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_11_BCN_DB_U_20_000.jpg","(OCR)","[OK]"
"1875_01_11_BCN_DB_U_20_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_11_BCN_DB_U_20_001.jpg","(OCR)","[ERROR]"
"1875_01_11_BCN_DB_U_20_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_11_BCN_DB_U_20_002.jpg","(OCR)","[OK]"
"1875_01_13_BCN_DB_T_04_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_13_BCN_DB_T_04_000.jpg","(OCR)","[OK]"
"1875_01_13_BCN_DB_T_04_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_13_BCN_DB_T_04_001.jpg","(OCR)","[OK]"
"1875_01_13_BCN_DB_T_04_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_13_BCN_DB_T_04_002.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_M_34_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_M_34_000.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_M_34_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_M_34_001.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_M_34_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_M_34_002.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_M_34_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_M_34_003.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_M_35_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_M_35_000.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_M_35_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_M_35_001.jpg","(OCR)","[ERROR]"
"1875_01_14_BCN_DB_M_35_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_M_35_002.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_M_35_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_M_35_003.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_T_04_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_T_04_000.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_T_04_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_T_04_001.jpg","(OCR)","[ERROR]"
"1875_01_14_BCN_DB_T_04_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_T_04_002.jpg","(OCR)","[ERROR]"
"1875_01_14_BCN_DB_T_04_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_T_04_003.jpg","(OCR)","[OK]"
"1875_01_14_BCN_DB_T_04_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_T_04_004.jpg","(OCR)","[ERROR]"
"1875_01_14_BCN_DB_T_04_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_14_BCN_DB_T_04_005.jpg","(OCR)","[OK]"
"1875_01_15_BCN_DB_T_04_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_15_BCN_DB_T_04_000.jpg","(OCR)","[OK]"
"1875_01_15_BCN_DB_T_04_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_15_BCN_DB_T_04_001.jpg","(OCR)","[OK]"
"1875_01_15_BCN_DB_T_04_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_15_BCN_DB_T_04_002.jpg","(OCR)","[ERROR]"
"1875_01_15_BCN_DB_T_04_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_15_BCN_DB_T_04_003.jpg","(OCR)","[OK]"
"1875_01_16_BCN_DB_T_06_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_16_BCN_DB_T_06_000.jpg","(OCR)","[OK]"
"1875_01_16_BCN_DB_T_06_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_16_BCN_DB_T_06_001.jpg","(OCR)","[ERROR]"
"1875_01_16_BCN_DB_T_06_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_16_BCN_DB_T_06_002.jpg","(OCR)","[OK]"
"1875_01_16_BCN_DB_T_07_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_16_BCN_DB_T_07_000.jpg","(OCR)","[OK]"
"1875_01_16_BCN_DB_T_07_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_16_BCN_DB_T_07_001.jpg","(OCR)","[ERROR]"
"1875_01_16_BCN_DB_T_07_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_16_BCN_DB_T_07_002.jpg","(OCR)","[OK]"
"1875_01_16_BCN_DB_T_07_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_16_BCN_DB_T_07_003.jpg","(OCR)","[OK]"
"1875_01_17_BCN_DB_U_39_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_17_BCN_DB_U_39_000.jpg","(OCR)","[OK]"
"1875_01_17_BCN_DB_U_39_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_17_BCN_DB_U_39_001.jpg","(OCR)","[OK]"
"1875_01_17_BCN_DB_U_39_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_17_BCN_DB_U_39_002.jpg","(OCR)","[ERROR]"
"1875_01_17_BCN_DB_U_39_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_17_BCN_DB_U_39_003.jpg","(OCR)","[OK]"
"1875_01_17_BCN_DB_U_39_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_17_BCN_DB_U_39_004.jpg","(OCR)","[ERROR]"
"1875_01_17_BCN_DB_U_39_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_17_BCN_DB_U_39_005.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_34_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_34_000.jpg","(OCR)","[ERROR]"
"1875_01_19_BCN_DB_M_34_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_34_001.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_34_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_34_002.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_34_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_34_003.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_34_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_34_004.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_34_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_34_005.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_34_006.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_34_006.jpg","(OCR)","[ERROR]"
"1875_01_19_BCN_DB_M_34_007.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_34_007.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_37_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_37_000.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_37_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_37_001.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_37_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_37_002.jpg","(OCR)","[ERROR]"
"1875_01_19_BCN_DB_M_37_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_37_003.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_37_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_37_004.jpg","(OCR)","[OK]"
"1875_01_19_BCN_DB_M_37_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_19_BCN_DB_M_37_005.jpg","(OCR)","[OK]"
"1875_01_21_BCN_DB_M_25_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_M_25_000.jpg","(OCR)","[OK]"
"1875_01_21_BCN_DB_M_25_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_M_25_001.jpg","(OCR)","[ERROR]"
"1875_01_21_BCN_DB_M_25_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_M_25_002.jpg","(OCR)","[OK]"
"1875_01_21_BCN_DB_M_25_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_M_25_003.jpg","(OCR)","[OK]"
"1875_01_21_BCN_DB_M_31_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_M_31_000.jpg","(OCR)","[OK]"
"1875_01_21_BCN_DB_M_31_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_M_31_001.jpg","(OCR)","[OK]"
"1875_01_21_BCN_DB_M_31_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_M_31_002.jpg","(OCR)","[OK]"
"1875_01_21_BCN_DB_T_04_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_T_04_000.jpg","(OCR)","[OK]"
"1875_01_21_BCN_DB_T_04_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_21_BCN_DB_T_04_001.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_M_21_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_M_21_000.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_M_21_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_M_21_001.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_M_21_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_M_21_002.jpg","(OCR)","[ERROR]"
"1875_01_22_BCN_DB_M_21_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_M_21_003.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_06_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_000.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_06_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_001.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_06_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_002.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_06_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_003.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_06_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_004.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_06_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_005.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_06_006.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_006.jpg","(OCR)","[ERROR]"
"1875_01_22_BCN_DB_T_06_007.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_007.jpg","(OCR)","[ERROR]"
"1875_01_22_BCN_DB_T_06_008.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_06_008.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_07_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_07_000.jpg","(OCR)","[OK]"
"1875_01_22_BCN_DB_T_07_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_22_BCN_DB_T_07_001.jpg","(OCR)","[OK]"
"1875_01_23_BCN_DB_T_05_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_23_BCN_DB_T_05_000.jpg","(OCR)","[OK]"
"1875_01_23_BCN_DB_T_05_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_23_BCN_DB_T_05_001.jpg","(OCR)","[OK]"
"1875_01_23_BCN_DB_T_05_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_23_BCN_DB_T_05_002.jpg","(OCR)","[OK]"
"1875_01_23_BCN_DB_T_05_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_23_BCN_DB_T_05_003.jpg","(OCR)","[ERROR]"
"1875_01_23_BCN_DB_T_05_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_23_BCN_DB_T_05_004.jpg","(OCR)","[ERROR]"
"1875_01_24_BCN_DB_U_43_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_43_000.jpg","(OCR)","[OK]"
"1875_01_24_BCN_DB_U_43_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_43_001.jpg","(OCR)","[OK]"
"1875_01_24_BCN_DB_U_43_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_43_002.jpg","(OCR)","[OK]"
"1875_01_24_BCN_DB_U_43_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_43_003.jpg","(OCR)","[OK]"
"1875_01_24_BCN_DB_U_43_004.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_43_004.jpg","(OCR)","[OK]"
"1875_01_24_BCN_DB_U_43_005.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_43_005.jpg","(OCR)","[OK]"
"1875_01_24_BCN_DB_U_44_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_44_000.jpg","(OCR)","[OK]"
"1875_01_24_BCN_DB_U_44_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_44_001.jpg","(OCR)","[ERROR]"
"1875_01_24_BCN_DB_U_44_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_24_BCN_DB_U_44_002.jpg","(OCR)","[OK]"
"1875_01_26_BCN_DB_M_37_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_26_BCN_DB_M_37_000.jpg","(OCR)","[OK]"
"1875_01_26_BCN_DB_M_37_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_26_BCN_DB_M_37_001.jpg","(OCR)","[ERROR]"
"1875_01_26_BCN_DB_M_37_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_26_BCN_DB_M_37_002.jpg","(OCR)","[OK]"
"1875_01_26_BCN_DB_T_06_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_26_BCN_DB_T_06_000.jpg","(OCR)","[OK]"
"1875_01_26_BCN_DB_T_06_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_26_BCN_DB_T_06_001.jpg","(OCR)","[ERROR]"
"1875_01_26_BCN_DB_T_06_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_26_BCN_DB_T_06_002.jpg","(OCR)","[OK]"
"1875_01_26_BCN_DB_T_06_003.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_26_BCN_DB_T_06_003.jpg","(OCR)","[OK]"
"1875_01_27_BCN_DB_M_31_000.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_27_BCN_DB_M_31_000.jpg","(OCR)","[OK]"
"1875_01_27_BCN_DB_M_31_001.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_27_BCN_DB_M_31_001.jpg","(OCR)","[OK]"
"1875_01_27_BCN_DB_M_31_002.jpg","(DISCARDING IMAGE)","[ERROR]"
"1875_01_27_BCN_DB_M_31_002.jpg","(OCR)","[OK]"
"1875_01_27_BCN_DB_M_31_003.jpg","(DISCARDING IMAGE)","[ERROR]"
